Election_Date,Regione,Collegio,Provincia,Comune,Voti_lista,Lista
1972-05-07,LOMBARDIA,VOGHERA,NA,MORNICO LOSANA,333,DC
1972-05-07,LOMBARDIA,VOGHERA,NA,MORNICO LOSANA,17,PLI
1972-05-07,LOMBARDIA,VOGHERA,NA,MORNICO LOSANA,93,PSI
1972-05-07,LOMBARDIA,VOGHERA,NA,MORNICO LOSANA,42,MSI
1972-05-07,LOMBARDIA,VOGHERA,NA,MORNICO LOSANA,58,PSDI
1972-05-07,LOMBARDIA,VOGHERA,NA,MORNICO LOSANA,22,PRI
1972-05-07,LOMBARDIA,VOGHERA,NA,OLIVA GESSI,40,PCI-PSIUP
1972-05-07,LOMBARDIA,VOGHERA,NA,OLIVA GESSI,97,DC
1972-05-07,LOMBARDIA,VOGHERA,NA,OLIVA GESSI,6,PLI
1972-05-07,LOMBARDIA,VOGHERA,NA,OLIVA GESSI,27,PSI
1972-05-07,LOMBARDIA,VOGHERA,NA,OLIVA GESSI,5,MSI
1972-05-07,LOMBARDIA,VOGHERA,NA,OLIVA GESSI,8,PSDI
1972-05-07,LOMBARDIA,VOGHERA,NA,OLIVA GESSI,1,PRI
1972-05-07,LOMBARDIA,VOGHERA,NA,PANCARANA,70,PCI-PSIUP
1972-05-07,LOMBARDIA,VOGHERA,NA,PANCARANA,157,DC
1972-05-07,VENETO,VICENZA,NA,CAMISANO VICENTINO,163,PCI-PSIUP
1972-05-07,VENETO,VICENZA,NA,CAMISANO VICENTINO,144,PSDI
1972-05-07,LOMBARDIA,VIMERCATE,NA,TRIUGGIO,538,PCI-PSIUP
1972-05-07,LOMBARDIA,VIMERCATE,NA,TRIUGGIO,43,PC(MARX-LEN)IT
1972-05-07,LOMBARDIA,VIMERCATE,NA,TRIUGGIO,2077,DC
1972-05-07,LOMBARDIA,VIMERCATE,NA,TRIUGGIO,101,PLI
1972-05-07,LOMBARDIA,LODI,NA,VIZZOLO PREDABISSI,12,PLI
1972-05-07,LOMBARDIA,LODI,NA,VIZZOLO PREDABISSI,119,PSI
1972-05-07,LOMBARDIA,LODI,NA,CASTELNUOVO BOCCA D'ADDA,18,PLI
1972-05-07,LOMBARDIA,VOGHERA,NA,STRADELLA,432,MSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PIAGGINE,39,PLI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PIAGGINE,539,PSDI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PIAGGINE,406,DC
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PIAGGINE,38,PSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PIAGGINE,206,PRI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PISCIOTTA,83,PCI-PSIUP
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PISCIOTTA,259,MSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PISCIOTTA,37,PLI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PISCIOTTA,95,PSDI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PISCIOTTA,391,DC
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PISCIOTTA,71,PSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PISCIOTTA,879,PRI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,POLLA,216,PCI-PSIUP
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,POLLA,454,MSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,POLLA,89,PLI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,POLLA,79,PSDI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,POLLA,1027,DC
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,POLLA,685,PSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,POLLA,137,PRI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,POLLICA,48,PCI-PSIUP
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,POLLICA,229,MSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,POLLICA,101,PLI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,POLLICA,230,PSDI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,POLLICA,558,DC
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,POLLICA,101,PSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,POLLICA,368,PRI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PRIGNANO CILENTO,62,PCI-PSIUP
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PRIGNANO CILENTO,21,MSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PRIGNANO CILENTO,54,PLI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PRIGNANO CILENTO,26,PSDI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PRIGNANO CILENTO,264,DC
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PRIGNANO CILENTO,111,PSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,PRIGNANO CILENTO,28,PRI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,ROCCAGLORIOSA,81,PCI-PSIUP
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,ROCCAGLORIOSA,115,MSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,ROCCAGLORIOSA,193,PLI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,ROCCAGLORIOSA,130,PSDI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,ROCCAGLORIOSA,320,DC
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,ROCCAGLORIOSA,19,PSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,ROCCAGLORIOSA,131,PRI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,ROFRANO,35,PCI-PSIUP
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,ROFRANO,55,MSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,ROFRANO,196,PLI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,ROFRANO,53,PSDI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,ROFRANO,259,DC
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,ROFRANO,44,PSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,ROFRANO,310,PRI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,RUTINO,51,PCI-PSIUP
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,RUTINO,32,MSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,RUTINO,53,PLI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,RUTINO,240,PSDI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,RUTINO,181,DC
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,RUTINO,26,PSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,RUTINO,47,PRI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SACCO,51,PCI-PSIUP
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SACCO,25,MSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SACCO,9,PLI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SACCO,105,PSDI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SACCO,306,DC
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SACCO,14,PSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SACCO,96,PRI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SALA CONSILINA,646,PCI-PSIUP
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SALA CONSILINA,632,MSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SALA CONSILINA,180,PLI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SALA CONSILINA,838,PSDI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SALA CONSILINA,1917,DC
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SALA CONSILINA,867,PSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SALA CONSILINA,175,PRI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SALENTO,154,PCI-PSIUP
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SALENTO,64,MSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SALENTO,95,PLI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SALENTO,172,PSDI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SALENTO,195,DC
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SALENTO,16,PSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SALENTO,266,PRI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SAN GIOVANNI A PIRO,59,PCI-PSIUP
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SAN GIOVANNI A PIRO,96,MSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SAN GIOVANNI A PIRO,226,PLI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SAN GIOVANNI A PIRO,177,PSDI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SAN GIOVANNI A PIRO,659,DC
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SAN GIOVANNI A PIRO,256,PSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SAN GIOVANNI A PIRO,92,PRI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SAN MAURO CILENTO,25,PCI-PSIUP
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SAN MAURO CILENTO,41,MSI
1972-05-07,CAMPANIA,SALA CONSILINA-VALLO DELLA LUCANIA,NA,SAN MAURO CILENTO,26,PLI
1972-05-07,LOMBARDIA,VIGEVANO,NA,GAMBOLO',344,MSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,GAMBOLO',171,PSDI
1972-05-07,LOMBARDIA,VIGEVANO,NA,GAMBOLO',51,PRI
1972-05-07,LOMBARDIA,VIGEVANO,NA,GARLASCO,2773,PCI-PSIUP
1972-05-07,LOMBARDIA,VIGEVANO,NA,GARLASCO,1704,DC
1972-05-07,LOMBARDIA,VIGEVANO,NA,GARLASCO,373,PLI
1972-05-07,LOMBARDIA,VIGEVANO,NA,GARLASCO,463,PSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,GARLASCO,391,MSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,GARLASCO,177,PSDI
1972-05-07,LOMBARDIA,VIGEVANO,NA,GARLASCO,91,PRI
1972-05-07,LOMBARDIA,VIGEVANO,NA,GRAVELLONA LOMELLINA,649,PCI-PSIUP
1972-05-07,LOMBARDIA,VIGEVANO,NA,GRAVELLONA LOMELLINA,502,DC
1972-05-07,LOMBARDIA,VIGEVANO,NA,GRAVELLONA LOMELLINA,49,PLI
1972-05-07,LOMBARDIA,VIGEVANO,NA,GRAVELLONA LOMELLINA,119,PSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,GRAVELLONA LOMELLINA,68,MSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,GRAVELLONA LOMELLINA,46,PSDI
1972-05-07,LOMBARDIA,VIGEVANO,NA,GRAVELLONA LOMELLINA,18,PRI
1972-05-07,LOMBARDIA,VIGEVANO,NA,LANGOSCO,179,PCI-PSIUP
1972-05-07,LOMBARDIA,VIGEVANO,NA,LANGOSCO,245,DC
1972-05-07,LOMBARDIA,VIGEVANO,NA,LANGOSCO,27,PLI
1972-05-07,LOMBARDIA,VIGEVANO,NA,LANGOSCO,40,PSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,LANGOSCO,20,MSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,LANGOSCO,8,PSDI
1972-05-07,LOMBARDIA,VIGEVANO,NA,LANGOSCO,6,PRI
1972-05-07,LOMBARDIA,VIGEVANO,NA,LOMELLO,839,PCI-PSIUP
1972-05-07,LOMBARDIA,VIGEVANO,NA,LOMELLO,490,DC
1972-05-07,LOMBARDIA,VIGEVANO,NA,LOMELLO,61,PLI
1972-05-07,LOMBARDIA,VIGEVANO,NA,LOMELLO,171,PSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,LOMELLO,77,MSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,LOMELLO,58,PSDI
1972-05-07,LOMBARDIA,VIGEVANO,NA,LOMELLO,14,PRI
1972-05-07,LOMBARDIA,VIGEVANO,NA,MEDE,2287,PCI-PSIUP
1972-05-07,LOMBARDIA,VIGEVANO,NA,MEDE,1251,DC
1972-05-07,LOMBARDIA,VIGEVANO,NA,MEDE,267,PLI
1972-05-07,LOMBARDIA,VIGEVANO,NA,MEDE,458,PSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,MEDE,272,MSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,MEDE,159,PSDI
1972-05-07,LOMBARDIA,VIGEVANO,NA,MEDE,81,PRI
1972-05-07,LOMBARDIA,VIGEVANO,NA,MEZZANA BIGLI,643,PCI-PSIUP
1972-05-07,LOMBARDIA,VIGEVANO,NA,MEZZANA BIGLI,303,DC
1972-05-07,LOMBARDIA,VIGEVANO,NA,MEZZANA BIGLI,25,PLI
1972-05-07,LOMBARDIA,VIGEVANO,NA,MEZZANA BIGLI,57,PSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,MEZZANA BIGLI,30,MSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,MEZZANA BIGLI,35,PSDI
1972-05-07,LOMBARDIA,VIGEVANO,NA,MEZZANA BIGLI,6,PRI
1972-05-07,LOMBARDIA,VIGEVANO,NA,MORTARA,3713,PCI-PSIUP
1972-05-07,LOMBARDIA,VIGEVANO,NA,MORTARA,2832,DC
1972-05-07,LOMBARDIA,VIGEVANO,NA,MORTARA,542,PLI
1972-05-07,LOMBARDIA,VIGEVANO,NA,MORTARA,1216,PSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,MORTARA,972,MSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,MORTARA,398,PSDI
1972-05-07,LOMBARDIA,VIGEVANO,NA,MORTARA,207,PRI
1972-05-07,LOMBARDIA,VIGEVANO,NA,NICORVO,144,PCI-PSIUP
1972-05-07,LOMBARDIA,VIGEVANO,NA,NICORVO,144,DC
1972-05-07,LOMBARDIA,VIGEVANO,NA,NICORVO,7,PLI
1972-05-07,LOMBARDIA,VIGEVANO,NA,NICORVO,19,PSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,NICORVO,30,MSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,NICORVO,8,PSDI
1972-05-07,LOMBARDIA,VIGEVANO,NA,NICORVO,1,PRI
1972-05-07,LOMBARDIA,VIGEVANO,NA,OLEVANO DI LOMELLINA,376,PCI-PSIUP
1972-05-07,LOMBARDIA,VIGEVANO,NA,OLEVANO DI LOMELLINA,138,DC
1972-05-07,LOMBARDIA,VIGEVANO,NA,OLEVANO DI LOMELLINA,13,PLI
1972-05-07,LOMBARDIA,VIGEVANO,NA,OLEVANO DI LOMELLINA,47,PSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,OLEVANO DI LOMELLINA,33,MSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,OLEVANO DI LOMELLINA,15,PSDI
1972-05-07,LOMBARDIA,VIGEVANO,NA,OLEVANO DI LOMELLINA,11,PRI
1972-05-07,LOMBARDIA,VIGEVANO,NA,OTTOBIANO,408,PCI-PSIUP
1972-05-07,LOMBARDIA,VIGEVANO,NA,OTTOBIANO,324,DC
1972-05-07,LOMBARDIA,VIGEVANO,NA,OTTOBIANO,40,PLI
1972-05-07,LOMBARDIA,VIGEVANO,NA,OTTOBIANO,79,PSI
1972-05-07,LOMBARDIA,VIGEVANO,NA,OTTOBIANO,110,MSI
1972-05-07,CAMPANIA,EBOLI,NA,BUCCINO,1272,DC
1972-05-07,CAMPANIA,EBOLI,NA,BUCCINO,539,PSI
1972-05-07,VENETO,VERONA PIANURA,NA,PRESSANA,920,DC
1972-05-07,VENETO,VERONA PIANURA,NA,RONCO ALL'ADIGE,661,PCI-PSIUP
1972-05-07,LOMBARDIA,VOGHERA,NA,CECIMA,10,MSI
1972-05-07,VENETO,SCHIO,NA,CRESPADORO,7,MSI
1972-05-07,VENETO,SCHIO,NA,CRESPADORO,26,PSI
1972-05-07,VENETO,SCHIO,NA,CRESPADORO,770,DC
1972-05-07,VENETO,SCHIO,NA,FARA VICENTINO,45,PCI-PSIUP
1972-05-07,VENETO,SCHIO,NA,FARA VICENTINO,111,PSDI
1972-05-07,VENETO,SCHIO,NA,FARA VICENTINO,35,PLI
1972-05-07,VENETO,SCHIO,NA,FARA VICENTINO,15,PRI
1972-05-07,VENETO,SCHIO,NA,FARA VICENTINO,66,MSI
1972-05-07,VENETO,SCHIO,NA,FARA VICENTINO,79,PSI
1972-05-07,VENETO,SCHIO,NA,FARA VICENTINO,1402,DC
1972-05-07,VENETO,SCHIO,NA,LAGHI,31,PCI-PSIUP
1972-05-07,VENETO,SCHIO,NA,LAGHI,8,PSDI
1972-05-07,VENETO,SCHIO,NA,LAGHI,26,PLI
1972-05-07,VENETO,SCHIO,NA,LAGHI,2,PRI
1972-05-07,VENETO,SCHIO,NA,LAGHI,0,MSI
1972-05-07,VENETO,SCHIO,NA,LAGHI,10,PSI
1972-05-07,VENETO,SCHIO,NA,LAGHI,113,DC
1972-05-07,VENETO,SCHIO,NA,LASTEBASSE,17,PCI-PSIUP
1972-05-07,VENETO,SCHIO,NA,LASTEBASSE,4,PSDI
1972-05-07,VENETO,SCHIO,NA,LASTEBASSE,8,PLI
1972-05-07,VENETO,SCHIO,NA,LASTEBASSE,3,PRI
1972-05-07,VENETO,SCHIO,NA,LASTEBASSE,7,MSI
1972-05-07,VENETO,SCHIO,NA,LASTEBASSE,4,PSI
1972-05-07,VENETO,SCHIO,NA,LASTEBASSE,225,DC
1972-05-07,VENETO,SCHIO,NA,MALO,301,PCI-PSIUP
1972-05-07,VENETO,SCHIO,NA,MALO,177,PSDI
1972-05-07,VENETO,SCHIO,NA,MALO,120,PLI
1972-05-07,VENETO,SCHIO,NA,MALO,63,PRI
1972-05-07,VENETO,SCHIO,NA,MALO,110,MSI
1972-05-07,VENETO,SCHIO,NA,MALO,381,PSI
1972-05-07,VENETO,SCHIO,NA,MALO,3768,DC
1972-05-07,VENETO,SCHIO,NA,MARANO VICENTINO,842,PCI-PSIUP
1972-05-07,VENETO,SCHIO,NA,MARANO VICENTINO,168,PSDI
1972-05-07,VENETO,SCHIO,NA,MARANO VICENTINO,110,PLI
1972-05-07,VENETO,SCHIO,NA,MARANO VICENTINO,37,PRI
1972-05-07,VENETO,SCHIO,NA,MARANO VICENTINO,37,MSI
1972-05-07,VENETO,SCHIO,NA,MARANO VICENTINO,405,PSI
1972-05-07,VENETO,SCHIO,NA,MARANO VICENTINO,2188,DC
1972-05-07,VENETO,SCHIO,NA,MONTE DI MALO,33,PCI-PSIUP
1972-05-07,VENETO,SCHIO,NA,MONTE DI MALO,60,PSDI
1972-05-07,VENETO,SCHIO,NA,MONTE DI MALO,16,PLI
1972-05-07,VENETO,SCHIO,NA,MONTE DI MALO,4,PRI
1972-05-07,VENETO,SCHIO,NA,MONTE DI MALO,10,MSI
1972-05-07,VENETO,SCHIO,NA,MONTE DI MALO,67,PSI
1972-05-07,VENETO,SCHIO,NA,MONTE DI MALO,1331,DC
1972-05-07,VENETO,SCHIO,NA,MONTORSO VICENTINO,129,PCI-PSIUP
1972-05-07,VENETO,SCHIO,NA,MONTORSO VICENTINO,65,PSDI
1972-05-07,VENETO,SCHIO,NA,MONTORSO VICENTINO,24,PLI
1972-05-07,VENETO,SCHIO,NA,MONTORSO VICENTINO,19,PRI
1972-05-07,VENETO,SCHIO,NA,MONTORSO VICENTINO,33,MSI
1972-05-07,VENETO,SCHIO,NA,MONTORSO VICENTINO,106,PSI
1972-05-07,VENETO,SCHIO,NA,MONTORSO VICENTINO,952,DC
1972-05-07,VENETO,SCHIO,NA,NOGAROLE VICENTINO,14,PCI-PSIUP
1972-05-07,VENETO,SCHIO,NA,NOGAROLE VICENTINO,18,PSDI
1972-05-07,VENETO,SCHIO,NA,NOGAROLE VICENTINO,2,PLI
1972-05-07,VENETO,SCHIO,NA,NOGAROLE VICENTINO,1,PRI
1972-05-07,VENETO,SCHIO,NA,NOGAROLE VICENTINO,4,MSI
1972-05-07,VENETO,SCHIO,NA,NOGAROLE VICENTINO,14,PSI
1972-05-07,VENETO,SCHIO,NA,NOGAROLE VICENTINO,405,DC
1972-05-07,VENETO,SCHIO,NA,PEDEMONTE,35,PCI-PSIUP
1972-05-07,VENETO,SCHIO,NA,PEDEMONTE,13,PSDI
1972-05-07,VENETO,SCHIO,NA,PEDEMONTE,5,PLI
1972-05-07,VENETO,SCHIO,NA,PEDEMONTE,0,PRI
1972-05-07,LOMBARDIA,MONZA,NA,MUGGIO',273,MSI
1972-05-07,LOMBARDIA,MONZA,NA,MUGGIO',360,PSDI
1972-05-07,LOMBARDIA,MONZA,NA,MUGGIO',144,PRI
1972-05-07,LOMBARDIA,MONZA,NA,SEREGNO,3492,PCI-PSIUP
1972-05-07,LOMBARDIA,MONZA,NA,SEREGNO,276,PC(MARX-LEN)IT
1972-05-07,LOMBARDIA,MONZA,NA,SEREGNO,9817,DC
1972-05-07,LOMBARDIA,MONZA,NA,SEREGNO,1146,PLI
1972-05-07,LOMBARDIA,MONZA,NA,SEREGNO,2278,PSI
1972-05-07,LOMBARDIA,MONZA,NA,SEREGNO,950,MSI
1972-05-07,LOMBARDIA,MONZA,NA,SEREGNO,975,PSDI
1972-05-07,LOMBARDIA,MONZA,NA,SEREGNO,634,PRI
1972-05-07,LOMBARDIA,MONZA,NA,SESTO SAN GIOVANNI,19672,PCI-PSIUP
1972-05-07,LOMBARDIA,MONZA,NA,SESTO SAN GIOVANNI,644,PC(MARX-LEN)IT
1972-05-07,LOMBARDIA,MONZA,NA,SESTO SAN GIOVANNI,15644,DC
1972-05-07,LOMBARDIA,MONZA,NA,SESTO SAN GIOVANNI,2347,PLI
1972-05-07,LOMBARDIA,MONZA,NA,SESTO SAN GIOVANNI,7799,PSI
1972-05-07,LOMBARDIA,MONZA,NA,SESTO SAN GIOVANNI,2890,MSI
1972-05-07,LOMBARDIA,MONZA,NA,SESTO SAN GIOVANNI,2626,PSDI
1972-05-07,LOMBARDIA,MONZA,NA,SESTO SAN GIOVANNI,1886,PRI
1972-05-07,LOMBARDIA,MONZA,NA,SOVICO,651,PCI-PSIUP
1972-05-07,LOMBARDIA,MONZA,NA,SOVICO,25,PC(MARX-LEN)IT
1972-05-07,LOMBARDIA,MONZA,NA,SOVICO,2061,DC
1972-05-07,LOMBARDIA,MONZA,NA,SOVICO,131,PLI
1972-05-07,LOMBARDIA,MONZA,NA,SOVICO,438,PSI
1972-05-07,LOMBARDIA,MONZA,NA,SOVICO,84,MSI
1972-05-07,LOMBARDIA,MONZA,NA,SOVICO,110,PSDI
1972-05-07,LOMBARDIA,MONZA,NA,SOVICO,57,PRI
1972-05-07,LOMBARDIA,MONZA,NA,VEDANO AL LAMBRO,528,PCI-PSIUP
1972-05-07,LOMBARDIA,MONZA,NA,VEDANO AL LAMBRO,30,PC(MARX-LEN)IT
1972-05-07,LOMBARDIA,MONZA,NA,VEDANO AL LAMBRO,1472,DC
1972-05-07,LOMBARDIA,MONZA,NA,VEDANO AL LAMBRO,159,PLI
1972-05-07,LOMBARDIA,MONZA,NA,VEDANO AL LAMBRO,347,PSI
1972-05-07,LOMBARDIA,MONZA,NA,VEDANO AL LAMBRO,89,MSI
1972-05-07,LOMBARDIA,MONZA,NA,VEDANO AL LAMBRO,157,PSDI
1972-05-07,LOMBARDIA,MONZA,NA,VEDANO AL LAMBRO,97,PRI
1972-05-07,LOMBARDIA,MONZA,NA,VILLASANTA,974,PCI-PSIUP
1972-05-07,LOMBARDIA,MONZA,NA,VILLASANTA,53,PC(MARX-LEN)IT
1972-05-07,LOMBARDIA,MONZA,NA,VILLASANTA,3083,DC
1972-05-07,LOMBARDIA,MONZA,NA,VILLASANTA,268,PLI
1972-05-07,LOMBARDIA,MONZA,NA,VILLASANTA,751,PSI
1972-05-07,LOMBARDIA,MONZA,NA,VILLASANTA,144,MSI
1972-05-07,LOMBARDIA,MONZA,NA,VILLASANTA,315,PSDI
1972-05-07,LOMBARDIA,MONZA,NA,VILLASANTA,91,PRI
1972-05-07,LOMBARDIA,VIMERCATE,NA,AGRATE BRIANZA,793,PCI-PSIUP
1972-05-07,LOMBARDIA,VIMERCATE,NA,AGRATE BRIANZA,30,PC(MARX-LEN)IT
1972-05-07,LOMBARDIA,VIMERCATE,NA,AGRATE BRIANZA,2794,DC
1972-05-07,LOMBARDIA,VIMERCATE,NA,AGRATE BRIANZA,140,PLI
1972-05-07,LOMBARDIA,VIMERCATE,NA,AGRATE BRIANZA,714,PSI
1972-05-07,LOMBARDIA,VIMERCATE,NA,AGRATE BRIANZA,103,MSI
1972-05-07,LOMBARDIA,VIMERCATE,NA,AGRATE BRIANZA,194,PSDI
1972-05-07,LOMBARDIA,VIMERCATE,NA,AGRATE BRIANZA,61,PRI
1972-05-07,LOMBARDIA,VIMERCATE,NA,AICURZIO,77,PCI-PSIUP
